,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_filter__n,param_variant__gamma,param_variant__reg_alpha,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
150,1.00699996948,0.145599985123,0.7135,0.721874774432,60,10.0,0.001,"{'variant__gamma': 10.0, 'variant__reg_alpha': 0.001, 'filter__n': 60}",190,0.706616729089,0.723663644889,0.7,0.7275,0.72125,0.7165625,0.735,0.714375,0.704630788486,0.727272727273,0.0150066737525,0.0011999686584,0.0128884888715,0.00544881622456
151,0.98860001564,0.144400024414,0.7135,0.721874774432,60,10.0,0.0001,"{'variant__gamma': 10.0, 'variant__reg_alpha': 0.0001, 'filter__n': 60}",190,0.706616729089,0.723663644889,0.7,0.7275,0.72125,0.7165625,0.735,0.714375,0.704630788486,0.727272727273,0.00770965896865,0.000489862441122,0.0128884888715,0.00544881622456
152,0.892199993134,0.146000051498,0.604,0.604000004059,60,100.0,0.1,"{'variant__gamma': 100.0, 'variant__reg_alpha': 0.1, 'filter__n': 60}",225,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.0669279463521,0.00357768935864,0.000317110152044,7.92486763263e-05
153,1.03360004425,0.147399997711,0.604,0.604000004059,60,100.0,0.01,"{'variant__gamma': 100.0, 'variant__reg_alpha': 0.01, 'filter__n': 60}",225,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.0616169217475,0.00233238344072,0.000317110152044,7.92486763263e-05
154,0.890399980545,0.148400020599,0.604,0.604000004059,60,100.0,0.001,"{'variant__gamma': 100.0, 'variant__reg_alpha': 0.001, 'filter__n': 60}",225,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.028089822649,0.000799977784274,0.000317110152044,7.92486763263e-05
155,0.948000001907,0.144800043106,0.604,0.604000004059,60,100.0,0.0001,"{'variant__gamma': 100.0, 'variant__reg_alpha': 0.0001, 'filter__n': 60}",225,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.038387521725,0.00278570170267,0.000317110152044,7.92486763263e-05
156,0.950999975204,0.148000049591,0.604,0.604000004059,60,1000.0,0.1,"{'variant__gamma': 1000.0, 'variant__reg_alpha': 0.1, 'filter__n': 60}",225,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.0880159232906,0.00268317594435,0.000317110152044,7.92486763263e-05
157,0.917000007629,0.148000001907,0.604,0.604000004059,60,1000.0,0.01,"{'variant__gamma': 1000.0, 'variant__reg_alpha': 0.01, 'filter__n': 60}",225,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.0540814521091,0.00260774796202,0.000317110152044,7.92486763263e-05
158,0.945800018311,0.144799947739,0.604,0.604000004059,60,1000.0,0.001,"{'variant__gamma': 1000.0, 'variant__reg_alpha': 0.001, 'filter__n': 60}",225,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.0223553978127,0.00222711132991,0.000317110152044,7.92486763263e-05
159,0.946600055695,0.146399974823,0.604,0.604000004059,60,1000.0,0.0001,"{'variant__gamma': 1000.0, 'variant__reg_alpha': 0.0001, 'filter__n': 60}",225,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.0836554484552,0.00101983285661,0.000317110152044,7.92486763263e-05
160,0.989200019836,0.149800109863,0.723,0.754938076367,80,9.9999999999999995e-07,0.1,"{'variant__gamma': 9.9999999999999995e-07, 'variant__reg_alpha': 0.1, 'filter__n': 80}",17,0.710362047441,0.759612378868,0.70875,0.7584375,0.72375,0.755,0.7475,0.75125,0.724655819775,0.750390502968,0.0298087132997,0.00116622852301,0.0139034585924,0.00369814102716
161,0.936600065231,0.15,0.72075,0.755500263928,80,9.9999999999999995e-07,0.01,"{'variant__gamma': 9.9999999999999995e-07, 'variant__reg_alpha': 0.01, 'filter__n': 80}",66,0.70911360799,0.758674585808,0.70875,0.7584375,0.72,0.753125,0.75,0.7528125,0.715894868586,0.754451733833,0.0478313320613,0.000632485092998,0.0152265735588,0.0025561316148
162,0.95,0.149199962616,0.71925,0.755437568689,80,9.9999999999999995e-07,0.001,"{'variant__gamma': 9.9999999999999995e-07, 'variant__reg_alpha': 0.001, 'filter__n': 80}",131,0.701622971286,0.758987183495,0.70625,0.7540625,0.71875,0.754375,0.75,0.751875,0.719649561952,0.75788815995,0.0857647938015,0.000399947177102,0.0168882946543,0.00261980627454
163,1.03439998627,0.148799991608,0.7195,0.755437568689,80,9.9999999999999995e-07,0.0001,"{'variant__gamma': 9.9999999999999995e-07, 'variant__reg_alpha': 0.0001, 'filter__n': 80}",120,0.701622971286,0.758987183495,0.70625,0.7540625,0.71875,0.754375,0.75125,0.751875,0.719649561952,0.75788815995,0.0254448162414,0.00074828998883,0.0173447253173,0.00261980627454
164,1.02479996681,0.14359998703,0.723,0.754938076367,80,1.0000000000000001e-05,0.1,"{'variant__gamma': 1.0000000000000001e-05, 'variant__reg_alpha': 0.1, 'filter__n': 80}",17,0.710362047441,0.759612378868,0.70875,0.7584375,0.72375,0.755,0.7475,0.75125,0.724655819775,0.750390502968,0.00897548480853,0.000800013547504,0.0139034585924,0.00369814102716
